"id","screen_name"
483924281,"awrcurt"
2284452719,"MikeGMLorGMD"
438072875,"jgator1970"
18917818,"baraddurmaster"
308821115,"alw0221"
23275613,"heymistahdj"
18584210,"coryprovost"
348716211,"KarenMarkert"
1301955133,"drtshock"
1372645488,"Faria_Sheridan"
776998171,"mcarsonaos"
137927405,"bsbushart"
2248949659,"lee_scott21"
277237727,"laf721rib"
2161403900,"AndrewIIWF"
32753000,"LMack49"
202785203,"KianaLD"
15765108,"PaprikaPink"
2310817992,"MillennialsUSA"
15593503,"Iridium24"
490801504,"BigLarryC"
34597211,"darylduwe"
346947239,"wkirkm"
556955589,"freedomovergovt"
47760825,"Econ_Bricabrac"
860606562,"donnywolson"
839079709,"jamesmiller1B10"
871886814,"LindaLeeRude"
19116685,"Bathel"
14846461,"mamunestor"
29545966,"msdannihood"
633466950,"lildebnurse"
18078612,"rickjax"
371630112,"Capn_Kyle"
811458026,"TonyaVanHoy"
586083217,"SchadeTom"
430329931,"Centinel1787"
47022401,"TvvB"
37145974,"Bill30097"
207033687,"leatherteaze"
21371271,"cajeepy"
53284410,"jefflindsey55"
15501051,"Meklove"
131039234,"Beannietoo"
27164880,"tonyfro23"
130203314,"summervilleguy"
242453146,"gloriabundance"
615462869,"tylerlove5683"
2304054792,"Trayvion05South"
2263590002,"JjarvisJEFF"
38945309,"Nolefisch"
532465199,"howler70"
1608278264,"BDBMooshoe"
327600142,"marycontibeach"
489940031,"KristalynBla"
272870797,"Katie_Coniglio"
341102882,"DrJay0Jason"
26528482,"Greg004"
114969217,"VoidoidNumber5"
615308877,"ToddTyson"
461145224,"snikpmis"
51836627,"aliciainvancwa"
352462668,"RSCGOP"
1907943324,"mikogrey24"
1707697032,"AbdullahOMalley"
513774875,"mmwlawtaos"
306841164,"bogamel"
579279808,"skiboy32"
115816708,"anneardelia"
42757974,"rdalton872"
1877983213,"TraciKirtley"
533556771,"maidensmom"
721319378,"AmonEynous"
1902313020,"gallardo530"
2545231,"WendyBird"
541026184,"OwainPenllyn"
51232171,"brimstone_golem"
53428295,"Taymoes1"
140409016,"JohnnyWezel"
1551908792,"Beecharb"
354183206,"PhuqJu"
422891848,"MichaelsMary"
150507465,"Tmarieand3"
28740137,"bzaz"
32190199,"GildedSteel"
535751974,"JimBunds"
59267975,"glynn1087"
1112819682,"TheronSweeney"
1176412982,"RonaldusMagnus3"
16238930,"ScottKR"
714544105,"John_Wayne1111"
306444693,"SunshineJas7"
417425594,"mjhatch74"
556384828,"ReneHumphreys"
474392026,"ToddPeppers"
571435316,"PastorFM"
493721367,"MichaelTascione"
2339414756,"gingisnow8687"
1516602132,"francis16190302"
470329987,"BubbyKatz"
188192450,"Rolytab"
15426668,"DickandSharon"
48687113,"tnbarbq"
557432619,"melodyisdestiny"
64036746,"Mike0512"
45672118,"ballsoharden"
2330507612,"knowner_stoner"
955769989,"theBERzone"
291135325,"JacklegTweeter"
125132027,"RhettWilliams1"
85499646,"Derek712"
18169737,"JasonGardnerEsq"
87237799,"maple85"
72909447,"Lokster562"
43316264,"DanielK88"
17682161,"OneTrueMilo"
54243056,"cobaltink"
1425980648,"Octavia_J83"
76999647,"YuriThomas99"
23272075,"RIGHTZONE"
21816629,"hugohackenbush"
214059250,"Mike_Seefeldt"
45952699,"SydneyZatha"
346113328,"MsInformed"
49517618,"soundwave803"
16931242,"k_olaechea"
103442866,"lilspence1"
36602082,"MarkBBell"
490403173,"crotchity1"
730230481,"rose099700"
1375791264,"R_Stronghold"
29414903,"wellingtonmwere"
944264634,"McKinleyFR"
1135355671,"CrudeConsrvatve"
428427457,"PhillyDeeL"
1289800718,"WinterWolf_65"
212049647,"waynedamick"
2195247362,"leighto10230129"
366728614,"PottstownNews"
2254085354,"nopcme_micmac"
357843054,"TSampGator"
204498301,"flotisserie"
29090202,"wickerham"
250186058,"tonywlepore"
130698495,"cmrineer"
456101331,"KateBlackDC"
555276065,"gunzrilla3000"
2198610134,"Conservativeky1"
523947938,"bankerdb"
1307902231,"AaronCoolest"
228595535,"practicetheory"
430272786,"BmtPaula"
1214243972,"Demter12teresa"
528882901,"jannatroyloves"
963036704,"Marsha250"
28171558,"snb_blackangel"
283616325,"mayopepin"
1072375304,"grsgarner"
62297141,"jofirebaugh"
226783306,"TrishConcannon"
292540730,"EndToPoverty"
353457568,"greene_tom"
1602384594,"GBarton53smokey"
34477207,"DrRoseBrown"
1345302211,"Ken_Mixon"
295372047,"S__Faust"
824308788,"pauluser5555"
885768726,"Cldeal62"
369112819,"seireenko"
61190474,"TrevorSebastion"
635336764,"MooseRandy"
635639298,"heymikey80"
1432621603,"DesRenati"
81456261,"Bogart65"
1260479582,"ChristianPremon"
78415303,"billy2u"
54959359,"brittandbay"
15683917,"TheSpleen"
429400715,"backhandou812"
707378887,"lilmsgs"
1405638624,"im_jennaaa"
169946007,"CandiLissa"
846509491,"SwageNYC"
2203999755,"njemm008"
172955371,"chooperchooper"
1292931650,"WageLiving"
961486051,"Obomination1"
764391018,"Austin_Duncan_7"
20921478,"ConsEngProf"
1536863796,"benazirsunaryo"
17694306,"BeckyJoSpray"
415798824,"LynnD_P"
16054501,"APO_AE_01973"
378621606,"jason_maness"
485345534,"Dfailla3"
399307877,"windymillar66"
433796362,"xsetinmotionx"
298198699,"KidBrightwillow"
375374595,"gadawgs85"
390922386,"MowMeNow"
288751203,"pnpsusan"
27737053,"BestOfTheLeft"
287507644,"Katie_Speak"
342789658,"TXiMB9509"
16188476,"blackhawks1987"
232698161,"manofpeace777"
1601100373,"HarnettDem"
423498928,"bayukambang"
21424216,"Scarlett210"
30474561,"NinaLoSchiavo"
239183256,"TamsLyf"
21458110,"ContentTBA"
364375695,"mrcoldtrack"
19360844,"mtnlovertoo"
403758043,"SchmittBrandon"
24235057,"AaronEngland"
183628964,"btmum"
710978553,"Thomascooke14E"
702993,"chernowa"
1305391002,"rhagans71"
217636081,"fritchee"
2333814824,"AllHailMaurice"
20015188,"AAUWPolicy"
18220818,"Donna_West"
24491931,"ExodusReign"
445996563,"CaffreyEj"
48839342,"BrandonDelG"
1343201166,"abbyrowe_"
42704485,"Gracefuldreams"
51599151,"GoldwatersGhost"
241672921,"jcmbama1"
54051231,"ntc650"
411902451,"kimmons2"
340579327,"NLassiter"
19313094,"ScotCelley"
1591246537,"WeAllInsuredNow"
295932014,"PoloPersonGwen"
242625061,"barry_debor"
247503994,"JBaileysMom"
1853572274,"Charles07527697"
21047212,"samtgilchrist"
1561824516,"MER1CAN_G1RL"
17021302,"jtidyman"
1566381302,"commanderconnie"
323665834,"cesimmns"
380926246,"LoreyneFuhr"
15050631,"4kidz"
1623740138,"LillyArabia"
842618156,"JudyBjorke"
1463166313,"akumjian"
494850177,"mzprissy1947"
322863628,"DSXM"
21091983,"rtoberl"
533730815,"wingedcrossbill"
2211918110,"GrannyBaeth"
330567878,"ssweetred"
2342719790,"CamillaReed_"
471470510,"jurasskick"
293672070,"GinaVM1"
164426020,"VinceGiordanoPA"
2283966469,"JazzZenise"
17203795,"ShaktiLila"
811356452,"brotherlogan"
14746550,"Leslieks"
563440987,"CarsonDodds"
254793488,"prsgrlks"
1901846995,"HMossy73"
515564897,"montihawk"
171609372,"whitesoxhomer"
240546824,"TaraMillspaugh"
21145221,"AnthonyNagatani"
112881147,"poiemajeremiah"
2334944009,"Kopeish"
339340704,"Cheryl_Smith1"
535607356,"ellymarie3"
147343255,"CarlitoxHorton"
230552069,"OhioYBD"
406695706,"sosaithi"
785224992,"Smith3jh"
479799312,"wendylanders"
604175685,"ForestFolfer"
275264328,"LasNameShepherd"
2263642963,"AustinRB35"
19885154,"ToddHibbs"
1638758143,"QuestFanning"
242807695,"Fbmadman1"
816155023,"ZachBruce2"
368560714,"osbeachwalker"
500456112,"CarolineDarst"
32520787,"DrFinnerty"
525549966,"hil_gunn"
106210033,"Virgo119"
534567789,"bro_chief"
15161367,"BarrieNJ"
26703075,"DivineBodies"
531873410,"ArkOkBelting"
235363607,"JimEllisForUSA"
19875123,"sameetkumar"
280597977,"DaltonChaseReed"
183537737,"VoteOmarNavarro"
1431856028,"TerriDavis24"
28084686,"foxallday"
321129064,"jmhart1945"
43484697,"ShantesciaHill"
394990391,"DanielBenBen"
31915261,"damkina"
2309222137,"RossR20"
14746298,"washdems"
321713415,"jscottrobison"
2305515612,"PatriciaPagan6"
10267882,"bmetzler"
2240574373,"poetsoftexas"
515178151,"Katiescarlet2"
255196079,"fatmanonabike49"
15743525,"NathanTriplett"
25624839,"BlakeSRobinson"
250351606,"emlovecats"
62280544,"AEStanley0909"
544589423,"Hookie10"
266894635,"wbarkema"
1912520611,"rmmilr61"
782790709,"PSConservative"
37007048,"michaelt454"
224492810,"gwendolynanne"
1544516905,"Scriptyze"
635872901,"azmitche"
76692764,"eDave733"
700574470,"MsPeten78"
314287177,"IamTheWindowMan"
228448495,"SamThiessen"
386762731,"BradBullock1"
30095959,"pmarmstrong"
1556741598,"GrouchyOldBiker"
27359464,"K1er"
718556490,"MaggottyBread"
994478497,"iddqkfa"
2244155251,"Megantarii_"
27688476,"Zsuzsica"
252410156,"thelindalord"
300424883,"DarrenSutcliffe"
316130208,"JoeSmithSDK"
409415513,"KeithGShafer"
186563150,"37thDems"
385945256,"cmangiardi"
408019592,"msgina0805"
788049661,"meanthony1"
69925360,"rakbeater"
374719047,"Dreamalocks"
799501596,"rajohns13"
8071902,"zaibatsu"
14427500,"samuraikarate"
803459917,"TexannieRiggs"
452344217,"StephenCRT"
342850237,"hJaime1"
260055251,"DevilishVol"
21914708,"lpsrocks"
14996893,"dit21"
302796397,"soulanswer"
26958749,"mrobin032009"
544528971,"Rad_Francis"
583445613,"JoeLuckman1"
300612070,"Wingsarespread"
218331424,"hoosierfan34"
16383235,"dno253"
1414430605,"The_Real_Bisi"
2342464654,"gop_mr"
529736735,"GateKeeper1776"
142142671,"Lyricist_Wolf"
249228966,"A1Millz"
2177325674,"PlasticNDN"
380128213,"Soos808"
197871974,"Breonslay_"
131716882,"_King_OfHearts_"
2332219627,"cocogannon"
16291813,"Agirlnamedandy"
318663376,"GlobeKMcCabe"
15992293,"Chelson1956"
270533791,"ashthewriter"
176199539,"HighStakesCases"
1247685595,"jazzkitty10"
293076183,"Murph_Digs"
1977167562,"kgc_kelly"
41309638,"gizmomathboy"
2267729739,"Teenage_Liberal"
575760533,"_aManThinketh_"
1438846508,"HGerbracht"
840111492,"karenee25"
144996115,"evgone"
17215069,"LynnMVerna"
114873175,"wismiss3"
838367846,"TXKidsCantWait"
155629096,"BookChat_"
223286701,"Yousef_Alsaggaf"
404336863,"GC4Women"
16120963,"cfcohen"
558676338,"Kalcyon"
145450074,"JasStanford"
294353964,"_CarrieP"
395965530,"drivinfar"
70377438,"Action_Alert"
514437527,"maureenridge"
113346201,"TRMirCat"
2263166851,"HacklerMatt"
904780472,"JimW_JimW"
111171218,"AuntSnoozie"
73285009,"HappyPoeLucky"
88104586,"belalunaetsy"
383602197,"TeflonDom187"
563244796,"libjamesbond007"
19087651,"DemFromCT"
235784026,"txmattie"
129105580,"RebColdRiver"
36458595,"Kita71"
30989204,"synergyman"
2238760136,"mbeclectic"
16886487,"mcdonoldt"
442866662,"SachsR"
204674925,"rrrobertishere"
291839197,"CoachKerryOB"
427503842,"shllyangl"
19049396,"dlg16"
74896974,"LaDivaLatinaMag"
31351230,"invogue89"
2275590123,"trckajsusan"
48599448,"barbls23"
83215242,"SenJohnnyEllis"
372394837,"NateTibbits"
724241101,"BessettSr"
75961558,"gwudg98"
2150199724,"Sportmystic"
108466962,"danialoo"
28589376,"PapaRaspa"
16506805,"woodlka"
26193041,"SugarKovalczyk"
133011840,"DrewM_DC"
329436810,"lonepatrick"
52874575,"ClevelanBuckeye"
118576866,"mclarenp113"
451155981,"JSuhr6"
31120881,"lenazwarensteyn"
1918858021,"kimlbrown13"
14222835,"ms647"
38970795,"NicholasMelvin_"
17660061,"ShariNGoldberg"
20698237,"Musicats78"
81186186,"blue24fox"
92903516,"JFC1138"
922298131,"G96N"
390821631,"reganjim"
2342952398,"15nowPhilly"
38447938,"BrittDoughtie"
17474808,"unflattering"
304256324,"Ian_Griffin_84"
47761076,"hussy52"
632997403,"ALBuccoFan"
415729672,"JennMurch"
1938138338,"_Hank_Rearden_"
22050995,"demofem"
15871263,"contentgal"
618459683,"NOWIMPEACH"
541316407,"DWFletcher"
29342722,"sasnakmwb"
15277487,"ericheggie"
26001717,"ApexCrazy"
871023902,"Bschaubytown"
2279949104,"AlanIAbramowitz"
313139593,"andrewlaham"
375764524,"charliedgreer"
1644677922,"Stuttgartin"
22694007,"polopaula"
1549281516,"thewakingmoon"
27541276,"dacholiday"
255667194,"gobigred7071"
30559248,"joer138"
738000362,"zieglowsky"
2244730994,"wendywikes"
15523700,"RAndrewWilliams"
17090087,"CAcatlady"
562866501,"ObamaRUIN"
61677409,"mskellyg"
16537365,"pjhermaninmaine"
746085937,"josue1671"
1004954503,"shadylady1031"
488577695,"bcinaz"
165984531,"redpens68"
1188147734,"mehta_ria"
74569209,"KaydubTweets"
107479374,"caratuttlebell"
124369425,"AsifSKhan"
1152751316,"TimothyHorrigan"
37435750,"eddiervc"
1287407196,"asweditorial"
1618389679,"DebMMN"
235600404,"mybabyBimmerma"
273842391,"2536luis"
62496151,"minerv57"
352665889,"rose_robin"
28064611,"batsflywest"
26927481,"49Westend"
167266267,"rchalton"
52529193,"louise3955"
16222834,"mudlock"
421358521,"AlfredoMedelln"
24868543,"anotherday1"
180538911,"mfrperez"
15577027,"missrachee"
14719976,"TanyaHutchins"
186868964,"rnpastor"
53789703,"NashvilleBlotte"
23123541,"chase62"
37037314,"Mim5453"
314357648,"CLBishopCLT"
183329212,"myraao"
53601456,"jvmaiden82"
2202409009,"Vis_Mel_dam"
400718788,"evandhansen"
190466619,"SNawyn"
1551105684,"namrto70"
32987362,"totallynudegirl"
81205671,"byronromac"
1628598990,"Kmenas2"
118844174,"loraelaine"
2303404274,"RandyHoltCOO"
455483958,"CincoCento"
1117875109,"Brookefiona"
725009083,"ReviveLiberty"
222494704,"merrilydunn"
69179877,"pakepake"
397811354,"justanotweet"
1187926153,"Shihtz_who"
1624524618,"nikeee_swosh"
21608662,"theabundantgift"
423810748,"ASchenkman"
1573879304,"servabofidem14"
520088476,"katieanne321"
2311475834,"BatsMarshall"
636681092,"KalaBoosh"
14153981,"PatTibbs"
399049596,"bonnietolentino"
604112834,"BiereleyKendal1"
14862668,"Iddybud"
2324397458,"juliePatel69"
540930006,"gt_rman"
16212188,"jmontgomery87"
211383153,"ThisCrazyThing"
2289761933,"sevenarticles"
21266998,"rm1268"
766672476,"ilovaussiesheps"
2268440354,"phillipshallam"
22410117,"dlingenf"
849813906,"dillonsgrama"
16359486,"CatLadyLC"
339291064,"SJLinder"
788355660,"CRoberts3005"
854622823,"wardnick3"
1007660492,"JcopelandCA"
1962925746,"Lee4811Lee"
124653833,"danielbonaire"
18929250,"RG1202"
18544101,"madamspeaker"
2284550334,"Bethayn_Balch"
1002556254,"JAZZI3_LOP3Z"
1514554393,"Charley_Olena"
147874521,"InfidelAlie"
373970722,"castletoking"
958481090,"asmalateef"
2317982898,"WBrids"
137191685,"writerRuss"
26161418,"RockThatEvent"
2319677886,"viola_wise"
279651716,"TestimoniToni"
116003718,"halwisc"
115442249,"bethritter58"
208658938,"kowgdog"
363306927,"Chief_Bama"
145894978,"ThisWoman_"
2320111519,"CaseyBrown_CU"
52809714,"eileendevine"
255374683,"erasmus310"
24648219,"themikebrady"
55526951,"MrsKGIhedigbo"
79029965,"Daisy_Cortez"
221608103,"Birk3"
428724581,"Tempotrainer"
1189056962,"ociourrutia"
332569543,"Abbi_Marsh"
115463976,"themotheriam"
469757640,"LVUL"
389624304,"redcountydad"
615526644,"Fatimah_Simmons"
902228210,"adamfarber1245"
708734835,"vicki_clavelli"
57440158,"heru41"
16569663,"RenagadeGirl"
197626647,"JustQueaby"
24113994,"TlinaRL"
232792745,"FrankMcTalk"
30257120,"thatguyduff"
414342716,"macdawg22"
354072901,"KrynFreehling"
58013308,"Bothomp53"
315632199,"amk4obama"
1301931181,"badgirlk8"
22743501,"BabyFaceJay"
2168863034,"Westlund4WI"
107429408,"BetNot"
29032341,"thatguy5000"
263677606,"Allison_Burnett"
610331532,"2LadyRoma"
14483675,"theNP"
25703357,"thatshariann"
1595803782,"MezzoMoon"
127345446,"MLPain"
861859309,"lehman_joanne"
14966033,"jordiroca"
272683607,"shazamlium"
4478211,"rutenca"
14755761,"Darwin1800"
861683773,"mkowalski01"
166719985,"Macrjm"
20416504,"Chynafox"
18501948,"sagecg"
2274180699,"ebraheemboss"
242389948,"Zone_14"
89541087,"Axikal"
1649107110,"marcostheMc"
492924835,"Juggernaut_08"
167305932,"LadyHuntrFishr"
624269019,"Mserranomarte"
1466311321,"AndrewP_King"
88241395,"JhillyB"
20939926,"sdelladonna"
913639459,"CaryVabreeze"
802363802,"adartproducer"
196858804,"bpdunn42"
29753405,"Laurie_David"
515767837,"MarlaVagts"
2148388148,"PTPC46"
15614091,"SFO_Dan"
48576323,"LiberalPrincess"
803795010,"Ward4The11th"
23503949,"megajay"
516151239,"jazzercise22"
301152687,"lougagliardi"
14194994,"azemsky"
22331187,"lrllstu"
110052712,"lauren89ru"
181388988,"Pboo143"
150314589,"ARob7125"
2282753984,"josemar6891"
360209216,"blubarycroc"
27911986,"aisyahzak"
15768401,"luvyaa"
31145659,"Muzikalete"
285979899,"OaTh_ofRoYalTee"
211874949,"yu_licorne"
505004143,"grandma_d2"
979621957,"Smudgeon"
2292921498,"insocialist"
31418681,"emendeztx"
39246832,"slickweezy"
331317907,"PeoplesVuePoint"
490550335,"lovelock95"
30091976,"CrimeDoc96"
25436926,"MaraRichard"
1125919046,"pjamericanpatri"
405376101,"SherrillVicki"
556189072,"TyHealey"
26006951,"nerdgurl757"
76009165,"Lakkaraju1"
234588981,"_MiSs_WrIgHt"
223023690,"6SigmaProEngr"
1053400364,"WestonWonders"
370872428,"AngieMensink"
874942982,"BrammerE"
163724598,"_TrezBoi"
514915270,"SommelierAndria"
20798202,"tgmee"
302425599,"paulster50"
300521467,"JoelKDay"
239617607,"as_promised"
2339725597,"KayBirds2"
38280483,"ryankphx"
24492254,"ksjlp"
16374404,"GolecR"
2274564883,"RebeccaEileen__"
11572112,"jrwilkins"
90613781,"swensonmember"
2334476725,"DavisLloydType"
2327714071,"llbdavis623"
1161988002,"TinaIamright5"
23993373,"donweigel"
285429847,"Jenny_Tibb"
2191392806,"oct_avio310"
78207242,"northernspyfood"
18543825,"christophehille"
211258387,"NotYoAverageKid"
909096770,"Law1787"
2267787642,"LouieFoodie"
26015734,"andya09"
2274212853,"Michelle_9693"
55091786,"Love_YouLesss"
17532393,"UKONE11"
2305703467,"RosemaryPhill17"
2279935394,"wwdiana_prince"
17685066,"suzmerk"
1006978538,"Sakhosleftboot"
240973622,"gustokolugaw"
365036442,"USMCEagle13"
609710531,"MANAGERofJAYZ"
1212383960,"Tehelmin"
2332813112,"peoples2world"
577415239,"stephanie_warne"
1228651723,"Eemunchagote"
36739606,"UncleSeeves"
16439659,"chancesr"
88602886,"sportznut112968"
2260608533,"ChanaRocks"
337486422,"lovableliberal"
106960117,"LorettaNLopez"
400677538,"bkeller504"
314243234,"gbmegafan"
215315648,"Zann_jr"
43910287,"MariaDuggan"
1873240513,"_alex_anais"
212070119,"vickilwas"
22359566,"Cascarelo"
970847570,"rebe24bellavita"
732199152,"JamesJamesgang"
345297798,"SyanSk8sHype"
2287616249,"Smoodaddy39"
160176284,"AishaDew"
2215259462,"AshtonAyersUSA"
102609135,"TyraaSavannah"
25393191,"dgendvil"
244801695,"exodus_2011"
251803275,"chelyavi"
393561588,"SAWARRIOR666"
51042556,"mattyeazel"
574286843,"omaekj"
492706997,"podkaren"
365119416,"Cherishthevote"
2331328123,"VoteMike2014"
31767418,"JIM48162"
23442852,"xzr1tv"
1343059255,"Natsaysshit"
1427076253,"nacchan529"
54068219,"SitaraForJesus"
1057170824,"rbowman5495"
542197772,"PriscillaHetric"
174736766,"GabbrielaVargas"
596426854,"cscottrd"
62281595,"uhusofree"
134978456,"Avsfan24"
271309844,"lawbibliophile"
109355585,"ziggy_n_va"
521966673,"JamieRJN"
71092963,"SawahBabyFace"
36347303,"EuropaJens"
1027737241,"DownDirtRoad"
447233783,"PaddydubPatrick"
102434128,"_Sidharth"
36106820,"rfd177"
17721149,"chuckmoran"
856600147,"89623699167"
569659612,"RKFollowsChrist"
61171548,"cecgm938"
17648725,"suzanne54"
1944667448,"shimas5"
143836243,"SharonTreat"
20107602,"LoriSinger"
503826675,"nahumshalman"
498426278,"Bmicc2"
576622567,"daarzan"
944079756,"MargaritaPR2012"
17530383,"laxmomjoy"
1663542157,"wade4365"
21786249,"SAMROD2935"
106265345,"TammerlyMac"
247767430,"racheldowney65"
237699282,"Crusty_Old_Bob"
1628535758,"V_Salvator247"
178173493,"OldBlackMajic"
344140315,"ber6964"
49421161,"rsiem"
128553755,"jakealex2"
26771439,"ELopezJr88"
328063384,"maehamilton1"
271505291,"WabashArchivist"
241230333,"chegossett"
1099712634,"rube627"
334732770,"billscheft"
223669173,"piyamj"
1589233718,"latticeworkwlth"
2315714022,"PoissonEnt"
1855747045,"GlobalDisabilit"
48100431,"CharleeLou"
839626196,"by_golden_rule"
19465345,"dorcasevansmill"
222509602,"David_Engelson"
710798709,"CaroCglaess"
2293573987,"reese_sweets"
19127931,"itarjan"
299635022,"RoshanBimali"
476346351,"hccollins"
1450917138,"COZZEB"
474707471,"niceprogressive"
196347351,"OlgaLeonenko"
255199869,"Tara_Dianna401"
406694360,"srb1026"
91696310,"mercenarymoth"
16798135,"JackAcree"
351755041,"sportjames23"
20825420,"Ciarasbabydaddy"
490558553,"MrGoldPackXL"
20897386,"Dmeyer307"
32919802,"JAPITTER"
467058615,"LeActionMN"
26972881,"foxsmoulder"
1549142425,"edh148"
16918099,"Capn_US"
479599465,"PatriciaQuilt9"
168224278,"RonnieObama"
1628829222,"ThadM44"
117125273,"DaGreatWario"
317788895,"bushwoodgopher"
254592252,"morangieman"
47652744,"wordsonpaper"
196389503,"lorenzoarias"
219587171,"MetroDiversity"
620526596,"17_jamielynn"
1351004197,"OnebadbeochCook"
184904349,"ddotholt"
271010565,"ordmysteps7"
504565644,"Renegade_Tiff"
48215218,"bend_time"
64306899,"chadmccullough"
885713779,"MiriamLiss1"
76412321,"ttcmartin"
36243964,"bagoflazers"
1976696264,"ReginaldBTurner"
631360172,"WWJD303"
26490797,"kfortner60"
20538807,"injun777"
16499261,"danmonaghan"
1560284888,"seaborn411"
610237657,"GregoryLewis22"
112476696,"NooneOfan"
944756730,"toni_toniham"
232447216,"JuliaHart923"
1053179005,"dbrac31"
16697527,"helensharvest"
25549372,"daiconrad"
73025974,"libertygirlNH"
1180303092,"TravMan71"
961214442,"JohnDWilmore"
183253503,"MexicoSecuestra"
768369594,"TomKattman"
529548712,"AndyTho10107697"
18455058,"PaulPimentel"
2155742200,"LisaOmlid"
257996264,"ladybug0501"
2153384058,"Abernal15"
9379552,"jennmartinelli"
1358638909,"DjaelaniEpi"
322991802,"bileisthestyle"
1455209581,"wind_ewind"
106565918,"Odieoren"
36927545,"GABRIELSWINGS"
82110213,"onevoicechange"
462199708,"HHiyani"
625324585,"Re_Report"
22080850,"Yankeefan1972"
1603737774,"sixthwardstl"
1068074834,"rayne_2"
766937323,"Tezcat1962"
14711728,"birdflyoverlake"
1544270486,"IBD_ECarson"
57987097,"1WaterDragon"
24076619,"jokerscool"
60693726,"uncon77"
535940089,"gregorywoods4"
2225518747,"ChallaKumar1"
2309341890,"Left_in_Alabama"
80571256,"Scootrbum"
32830307,"aramackid"
865438340,"LHardwickOFL"
563940972,"aaqq010"
367490061,"john_amor"
848518471,"SnarkAmendment"
1234915518,"DrStelling"
2286178927,"NoHillary16"
296991189,"RBemisterOPSEU"
55988673,"awild_1"
560481984,"ScrewFoxNews"
473508727,"Kromablography"
627410326,"JaneyBecnel1"
41622434,"jpc1024"
36230093,"MelyeeC"
23087725,"TSMcFadden"
470691248,"BDiasUNIFOR1459"
388399817,"RichardLamb58"
200091429,"She2Yung4UBro_"
1081707571,"tfranklinsmith"
21628223,"lisasharper"
403167351,"JRSterne"
1936070126,"DhHooker"
1593451027,"jo_hansell"
621097461,"spelliott0"
318422563,"DanaBoettger"
6246582,"ahab99"
343058143,"SuarezjoanJoan"
751157371,"FlenaF"
338732188,"IBT_320"
277316435,"TheRaqSays"
2224489849,"fox_wolfie"
1001596622,"ENPancotti"
325286653,"KatyHeinsCCC"
1931175668,"NoSpeakerWeaker"
248927421,"RudyGonzalez856"
43102725,"leecauble"
576497284,"WorkerJusticeWI"
110977563,"wolebaba"
64850626,"VickeyGibbs"
235822865,"laidybug45"
19277935,"kcbill13"
27195926,"MoxieB"
1071145932,"YKippurwar"
243101665,"Deadly_Thoughts"
1260036776,"germo423"
141188944,"Cadrieu"
45280926,"JimmyDonofrio"
168518243,"lexicaldrrift"
1219567926,"greenrichardg"
199784543,"mhildreth"
571904696,"KevinStewien"
1407597290,"nolongerlib"
120533301,"kellyfritts"
9272862,"lesliecarbone"
18803030,"carolflowery"
14213001,"whitneyarner"
547233672,"AnnBFlaw"
570285725,"DebtSux"
426069517,"RogerLemire"
2269077768,"LGBT_Workplace"
14398250,"gabrielblau"
716500021,"mefan43"
754526772,"lovelady35206"
224700804,"LoneStar_Dad"
731408100,"Think270"
312319559,"luispacheco08"
16054602,"NASCARNAC"
5010571,"artistictech"
46752616,"MrsKellyRush"
845997336,"MaydnUSA"
2229483438,"YardrepShortbus"
18047695,"jhinderaker"
115157030,"jrprimm"
130375986,"DPC_Maj"
53940135,"shertmc"
2173979993,"twystedmystic"
27352073,"CherylSmallman"
195712291,"mick_power"
42608496,"texasmcmanus"
17828714,"btskinn"
84172400,"kevintready"
30977076,"jaycatt7"
824108455,"ifnoteye"
180808766,"RealClearCreek"
362149323,"panich52"
29712935,"GBNYChange"
311330368,"Booda911"
332888709,"LindaWildes"
233979612,"RWDSU"
113841413,"Its_BenYa_Baby"
20631207,"mynamesti"
483348743,"vazzalmighty"
249537841,"WillHickox"
174511732,"jayroz52"
27049619,"nursenomore"
18780087,"griffinschein"
129990998,"NathyCastilloo"
76237185,"AntioneJLowery"
2293484814,"NathanDClark1"
45253942,"KaJo503"
49190063,"Amyloukingery"
1242439537,"FilomenaFerraro"
1347805152,"LarryWoolfolk"
356249938,"mouriesA"
97071323,"nychange"
44112822,"ContinuitiHR"
352439938,"SouthJewishWman"
1451673091,"FedUpJoe"
85738930,"Starseed52"
388310964,"Richpf"
17480711,"aboreto2"
27887575,"JHWillson"
2296225874,"BenKallos"
1372383062,"Loren_Blackford"
16881785,"bentlightnvegas"
1681619754,"PrayerNFaith"
257554444,"MsKosgey"
24922857,"VernonE"
138285632,"zeynepton"
484927071,"RobertLanceMay1"
1529809286,"Pb_Dirigible"
24022663,"leloneUW_FL"
2310674951,"dearahameesha"
888071232,"dasr50"
435564722,"JonRiley7"
2236811382,"FrankAuntie"
865378752,"85pmart"
449219452,"hbmason83"
1284459968,"ChecubaHeber"
48373114,"katekelly85"
94013297,"MMViverito"
210874609,"alyssas3rna"
875829691,"chelsawy_96"
1601609598,"repcurrie"
265389450,"awdarn"
764009310,"slewis2210"
93108995,"crypticedge"
66858922,"ydanis"
250940405,"Mauu_Baker"
32186771,"Illiniracing"
270394054,"mboteach"
33527531,"debdlund"
2278008574,"GaskinsMonwell1"
117207598,"Caddyweese"
509476255,"stephenpimpare"
119618571,"ajenable"
46664947,"AppleseedSC"
168744961,"Darnell_Lockett"
1332103027,"janetofa"
20293363,"reneejulene"
49219932,"fakeconsultant"
