"retweeter","retweeted"
35620074,221969181
198094276,813286
1472075922,2214661435
408224915,1228149708
1262627364,211216854
1151779507,970207298
262055891,30313925
331600583,25781141
331600583,115979444
331600583,15764644
28947056,1228149708
626045472,69218324
820609639,24913074
197917750,1725346819
398354613,991634754
117476097,754135908
48453570,754135908
18761572,20179628
176103612,20179628
18229734,20179628
1289206112,283238589
331600583,115979444
1090009730,22012091
1146673447,20179628
107776807,20179628
470305008,1228149708
906263390,20179628
391445643,20179628
149283816,20179628
27151820,20179628
1084494096,20179628
35453376,248735463
230823288,2332461674
29232480,20179628
26934837,30313925
1146673447,84119348
1694579280,20179628
1146673447,432771620
331600583,14377605
459364149,221792092
1146673447,24913074
297435693,20179628
2169098419,20179628
34784961,43910797
424334324,70188601
57106560,20179628
21398055,115733549
2325363388,248735463
247364097,1228149708
308861333,115733549
368989597,813286
855532387,1228149708
523871901,15764644
243806052,20179628
1961678683,20179628
167634256,519295916
23714799,20179628
2325363388,221792092
308858531,221969181
23714799,248735463
33345380,1228149708
423531534,248735463
551085909,1228149708
532457531,1228149708
199921283,379767285
197323074,874741914
1154148853,1228149708
373783051,874741914
524623571,991634754
468041143,1228149708
621403520,221969181
788137608,115979444
1849297728,1228149708
18018468,373783051
40725770,1228149708
1583162875,379767285
91453718,1228149708
1683533647,754135908
1037017320,26344615
14794780,20179628
16146535,30313925
193382761,1228149708
75403792,30313925
356510468,1055907624
489871918,379767285
93251080,30313925
501217150,248735463
389642985,214112621
426824152,30313925
501217150,221792092
1639316617,2173646835
501217150,14135426
232606530,1228149708
604199619,516880804
11650472,1289269068
837009806,30313925
501217150,115979444
2305078381,20179628
89621202,14135426
39800702,43910797
592890754,959596692
170698431,248735463
241602266,20179628
2189354535,1228149708
314653409,20179628
634300253,30313925
832298762,214112621
889122498,20179628
391814356,22012091
1472878417,20179628
923346120,14135426
25388412,15446551
21457771,20179628
331600583,18137749
838157258,30313925
69297657,115733549
701738278,20179628
1615120610,1228149708
476948807,1228149708
548134072,31122582
211345057,115733549
518028385,115733549
159314531,115979444
803612732,20179628
159314531,1206227149
1164487040,754135908
110970267,30313925
110970267,813286
110970267,813286
110970267,813286
110970267,813286
110970267,813286
331830307,1228149708
110970267,813286
2247777884,373783051
110970267,813286
16156320,1228149708
110970267,813286
186877286,20179628
417388541,1228149708
340046291,1228149708
1101400668,1228149708
58619336,115733549
45684318,30313925
235598706,248735463
2160068300,87347073
173588273,30313925
534831016,874741914
1473220550,20179628
772139232,1228149708
810838448,22012091
1970241564,20179628
245952706,28229726
913217156,68754498
271030180,30313925
331600583,78599720
28487370,1624284144
1048632992,30313925
61515987,22012091
714213253,30313925
331600583,14377605
45450902,28487370
331600583,1349535121
54223283,913138123
454021273,28487370
417571583,30313925
19744868,30313925
823809320,954124423
1683533647,30313925
282446336,30313925
1167387919,1013776080
847390344,20179628
277837401,617913650
103637634,954124423
528349176,954124423
65517621,31176510
512762303,1228149708
249871913,1228149708
140426315,20179628
232663949,954124423
16254215,14135426
2322974838,959596692
180243511,954124423
27124758,14135426
1094114329,14135426
1105102566,194305963
823627322,954124423
70531640,1228149708
889122498,20179628
2255604753,1228149708
14086059,31176510
49441808,14135426
946895648,970207298
319170592,58503762
452257946,115733549
2305198578,15764644
32490564,20179628
727986788,221792092
813514700,20179628
1173721046,20179628
707242468,28487370
1096617756,28487370
96411489,970207298
892355978,28487370
281344208,1099199839
2332464092,30313925
281344208,1099199839
281344208,1099199839
2300529873,76771090
212767499,14135426
485553139,30313925
333737475,454981972
36394732,954124423
309558781,1437267764
17430810,70188601
212767499,55049166
399613718,20179628
490910776,43910797
88312271,14135426
54702689,1228149708
154419058,813286
512065629,14135426
355470606,43910797
430767484,1228149708
45719718,20179628
883316545,15764644
702203720,519295916
445824040,1228149708
365591244,954124423
331235838,221969181
21293089,14135426
25587543,20179628
490910776,22012091
1908536514,14135426
1402450820,43910797
22330423,14135426
608944907,76771090
212820561,30313925
526842626,1228149708
173829876,2168939907
242478954,30313925
545732531,813286
946895648,115979444
16548855,30313925
27995302,61318348
348522964,954124423
59311173,14135426
838399572,915192618
1634552636,15764644
1402450820,15764644
334320138,959596692
111385710,1228149708
543875276,31176510
69411258,43910797
473485543,221969181
293005079,20179628
570115053,28487370
900326612,954124423
22720118,1228149708
1881598274,15764644
1881598274,31122582
99580679,15764644
2178748327,20179628
36842122,15764644
17012707,15764644
96411489,70188601
1117717026,14135426
1502949722,15278752
731803688,15764644
40601473,15764644
1716217832,1278123914
359102203,43910797
358492590,565508982
89468986,15764644
396370551,15278752
512740374,15764644
831651006,31176510
78989741,32708979
726346069,15764644
2325363388,20179628
362489116,221969181
2291866165,20179628
44959505,78419512
362489116,248735463
16725276,1228149708
803826720,1482234978
49576954,1228149708
967615274,2214661435
59575867,1228149708
464189079,1228149708
1428723944,1228149708
46281677,1228149708
244294644,1228149708
68166416,25002819
16000199,1228149708
15711601,1228149708
36842122,959596692
197872494,1228149708
1550586602,959596692
292035510,1228149708
149899057,15764644
776847818,1228149708
1927397491,15764644
79187514,959596692
915192618,25002819
1117717026,30313925
2276471324,813286
19983237,1228149708
1107398971,959596692
38052390,1228149708
46554321,1228149708
2276471324,369505837
32647358,24745957
2342286946,14135426
2276471324,248735463
242487231,1228149708
2276471324,827991847
2342286946,115979444
977342551,15764644
2276471324,420383464
499892691,115733549
1381981250,959596692
235475262,959596692
123748520,1228149708
2342286946,30313925
316471230,1228149708
88312271,15764644
2149193863,14135426
1435735039,954124423
59825685,1228149708
2342286946,30313925
15363308,1684956710
361986036,1228149708
2310363289,813286
45450902,28487370
1886667756,237403203
537775187,237403203
428979873,237403203
243039783,237403203
19786336,537775187
30741989,31122582
855654883,237403203
430854421,237403203
2199636207,237403203
395918611,237403203
14893938,959596692
42419247,15764644
22789922,959596692
278598136,1228149708
326130014,15764644
182505017,237403203
1499496380,237403203
513390438,237403203
304117589,537775187
143598061,237403203
531481241,237403203
2184195506,237403203
625175087,1684956710
2305471220,827991847
576469295,15764644
496359900,1228149708
836205432,1228149708
465132884,237403203
290177535,1228149708
1023829232,237403203
123314271,1228149708
297509608,1228149708
45568459,1228149708
1713102722,237403203
1544385156,237403203
260249208,1278123914
2246301710,237403203
63489388,237403203
465742621,1228149708
43638181,237403203
21914669,248735463
48698972,237403203
91817792,1228149708
1628569213,15174710
193010960,237403203
483924281,237403203
64027344,959596692
2284452719,31176510
438072875,237403203
18917818,1228149708
2276471324,51228973
35587097,20179628
308821115,237403203
16687237,54299209
23275613,1228149708
18584210,15764644
348716211,237403203
1301955133,1228149708
78151744,78419512
1372645488,237403203
776998171,237403203
137927405,1228149708
2248949659,237403203
277237727,237403203
2161403900,20179628
792318326,237403203
32753000,537775187
202785203,1228149708
2276471324,10069612
15765108,31122582
2310817992,43910797
15593503,1228149708
937517436,20179628
39069286,15278752
39069286,15278752
490801504,237403203
2314583196,22012091
290499900,78419512
34597211,1228149708
346947239,237403203
556955589,237403203
47760825,30313925
860606562,237403203
839079709,237403203
1608904777,221792092
1550586602,115733549
871886814,959596692
19116685,1228149708
14846461,237403203
1676643396,237403203
29545966,24745957
292983029,237403203
633466950,1228149708
18078612,237403203
371630112,1228149708
811458026,1228149708
586083217,537775187
430329931,2269709438
47022401,1228149708
37145974,1228149708
14793764,115979444
35346950,959596692
207033687,237403203
21371271,237403203
53284410,1228149708
15501051,237403203
131039234,43910797
499892691,14296273
130203314,1228149708
242453146,237403203
615462869,2269709438
2304054792,813286
2263590002,237403203
528553967,959596692
38945309,1228149708
188635376,25781141
532465199,1228149708
1608278264,43910797
327600142,237403203
134917795,959596692
489940031,221792092
272870797,813286
341102882,237403203
390103810,991634754
26528482,1228149708
390103810,991634754
114969217,1228149708
615308877,237403203
586083217,237403203
634981299,318595399
499892691,16967845
461145224,237403203
51836627,237403203
352462668,237403203
1907943324,237403203
1707697032,1228149708
513774875,991634754
306841164,237403203
89468986,991634754
579279808,237403203
115816708,14135426
42757974,1228149708
1877983213,115733549
533556771,26344615
408063744,15764644
343169158,991634754
721319378,237403203
1902313020,237403203
523841218,991634754
2545231,16910252
214543320,991634754
541026184,1228149708
51232171,1228149708
1920807991,237403203
53428295,813286
140409016,237403203
1551908792,237403203
354183206,237403203
422891848,237403203
150507465,237403203
314281034,25002819
28740137,237403203
32190199,1228149708
314281034,1228149708
535751974,237403203
348666133,1979039203
91453718,237403203
59267975,237403203
1112819682,237403203
1176412982,237403203
366435041,15446551
16238930,237403203
50811808,14135426
714544105,1228149708
306444693,115979444
417425594,1228149708
385696419,1979039203
556384828,237403203
474392026,1228149708
571435316,14135426
493721367,1228149708
2339414756,1228149708
1729114494,15764644
1516602132,959596692
470329987,1289269068
188192450,14135426
348666133,21043723
15426668,248735463
48687113,1228149708
557432619,115733549
64036746,248735463
2330507612,813286
955769989,237403203
125132027,1228149708
85499646,43910797
212763970,959596692
18169737,15764644
231302647,2214661435
191463695,78671324
87237799,162069635
72909447,813286
43316264,1228149708
17682161,48091134
88071033,25002819
54243056,248735463
630596133,75052666
72909447,813286
1425980648,14135426
76999647,248735463
567416367,15764644
23272075,25002819
22250215,31801993
21816629,62510409
214059250,1228149708
45952699,87347073
346113328,956412000
49517618,15764644
15936981,25002819
16931242,48091134
2163157051,14135426
103442866,1228149708
36602082,237403203
22250215,1289269068
490403173,1228149708
730230481,1861751828
1375791264,2269709438
29414903,1437267764
2296973810,168730712
944264634,237403203
1135355671,25002819
428427457,20179628
1289800718,237403203
212049647,1437267764
2195247362,237403203
366728614,48091134
2254085354,1228149708
357843054,97005511
204498301,15988753
29090202,1228149708
250186058,48091134
30584980,454981972
130698495,959596692
456101331,2332461674
266075913,1979039203
199295944,30313925
2295374414,316471699
555276065,991634754
2198610134,1228149708
523947938,237403203
1307902231,1169292122
228595535,25002819
430272786,31801993
1214243972,1979039203
19873152,321509651
513601819,15278752
513601819,15278752
528882901,518175317
963036704,553871022
283616325,140945764
1072375304,237403203
62297141,248735463
226783306,76771090
292540730,1979039203
353457568,1228149708
1602384594,248735463
273444916,28487370
34477207,26344615
22250215,78671324
977342551,21043723
1345302211,1228149708
295372047,43910797
325322643,956412000
22250215,76771090
824308788,237403203
290499900,959596692
885768726,1228149708
40601473,956412000
369112819,1284956808
22250215,78419512
61190474,813286
635336764,355470606
635639298,1228149708
22250215,1278123914
1683553004,1278123914
22250215,55049166
1432621603,970207298
81456261,1228149708
195969242,20179628
1260479582,974921827
626045472,91734908
78415303,1284956808
1260479582,974921827
2305471220,48091134
2322078202,70188601
353919244,956412000
54959359,237403203
15683917,43910797
22250215,69218324
429400715,1228149708
22250215,54299209
204943969,959596692
707378887,25785889
1405638624,1228149708
2192999856,1284956808
169946007,1085189977
846509491,1284956808
2203999755,1228149708
28674574,970207298
172955371,14135426
1292931650,10069612
961486051,1228149708
764391018,1228149708
20921478,1085189977
1536863796,813286
1695286476,970207298
17694306,237403203
415798824,25002819
1683553004,970207298
16054501,1228149708
60767749,959596692
174859814,54299209
17012824,23386530
378621606,26344615
90280824,78419512
485345534,1085189977
399307877,21043723
433796362,221969181
298198699,237403203
375374595,1228149708
390922386,1634077976
288751203,48091134
762435337,23386530
368431045,146060152
27737053,8813602
287507644,8813602
342789658,1228149708
16188476,959596692
232698161,248735463
1601100373,54299209
174859814,956412000
423498928,91734908
21424216,237403203
762435337,474563808
380703912,427464501
30474561,813286
762435337,427464501
18018468,874741914
266075913,959596692
558251172,956412000
239183256,956412000
21458110,54299209
58619336,970207298
64027344,959596692
364375695,1228149708
19360844,959596692
403758043,237403203
83712981,111635980
24235057,349976451
183628964,148086041
710978553,959596692
64027344,427464501
702993,8813602
1305391002,237403203
217636081,427464501
2333814824,87768088
20015188,111635980
18220818,453965455
23272075,1228149708
35336511,474563808
17426310,956412000
189806241,54299209
101489570,237403203
165071554,76771090
165071554,76771090
24491931,54299209
445996563,25160172
165071554,76771090
48839342,18190205
1343201166,970207298
256812610,956412000
746201370,956412000
16472802,25160172
42704485,111635980
318073012,54299209
51599151,1228149708
241672921,237403203
32419805,1228149708
76280043,59274071
474563808,401538109
54051231,248735463
411902451,237403203
340579327,1228149708
805024454,20179628
19313094,959596692
1591246537,237403203
613238465,76771090
613238465,74921459
295932014,959596692
242625061,1228149708
247503994,373783051
1853572274,1228149708
21047212,19324633
1561824516,373783051
17021302,373783051
1566381302,1228149708
27957863,959596692
323665834,237403203
12004852,539206290
863039700,25002819
380926246,76771090
143652505,115979444
143652505,14135426
15050631,1228149708
1623740138,813286
842618156,14135426
143652505,221792092
1593730014,62510409
1463166313,30313925
494850177,115733549
322863628,76771090
21091983,25002819
533730815,1634077976
2211918110,1228149708
204584481,31122582
330567878,14377605
2342719790,813286
27957863,453965455
527276621,25002819
1135355671,25002819
471470510,1228149708
2300529873,76771090
293672070,221792092
164426020,171598736
293672070,14135426
2283966469,75052666
90018042,115733549
2305471220,74921459
23817487,43910797
23817487,970207298
17203795,18737621
17203795,25160172
81456261,237403203
811356452,237403203
14746550,18737621
563440987,1228149708
254793488,248735463
1901846995,1228149708
515564897,373783051
226783306,76771090
1881598274,18737621
171609372,373783051
240546824,2319186079
21145221,54299209
17203795,221969181
112881147,1634077976
2334944009,237403203
339340704,76771090
535607356,874741914
147343255,813286
230552069,14377605
153646379,112031627
1933829408,1439104682
406695706,221969181
1689767076,112031627
785224992,373783051
785224992,373783051
434727203,78419512
785224992,26344615
291520268,43910797
399159506,76771090
291520268,970207298
479799312,20179628
23685118,77099241
604175685,970207298
275264328,1169292122
2179089168,76771090
2263642963,237403203
415196079,115979444
19885154,1228149708
1638758143,22012091
242807695,115979444
16728095,257223459
534466268,65163785
2179089168,14135426
1046657701,65163785
816155023,1228149708
820187383,115979444
242414823,115979444
368560714,115979444
500456112,30313925
32520787,43910797
820187383,8813602
525549966,18190205
106210033,31122582
534567789,237403203
15161367,237403203
26703075,65163785
531873410,1228149708
235363607,115979444
2337117461,30313925
19875123,43910797
280597977,1228149708
183537737,954124423
1431856028,1228149708
28084686,237403203
321129064,237403203
43484697,30313925
906234158,1228149708
394990391,959596692
276879613,959596692
207249457,959596692
31915261,959596692
2309222137,2332461674
321713415,1228149708
2305515612,28229726
2337117461,248735463
2273781806,594863522
287545295,959596692
16819937,287272894
10267882,87347073
2240574373,1634077976
538370777,954124423
78770936,287272894
515178151,1228149708
820187383,287272894
255196079,1228149708
15743525,30313925
15743525,30313925
25624839,1228149708
250351606,65163785
62280544,248735463
544589423,237403203
266894635,237403203
1912520611,813286
2295074425,76771090
44438692,237403203
556206038,2214661435
782790709,379767285
613645325,15497093
177212603,65163785
17372783,959596692
37007048,1228149708
224492810,248735463
1544516905,248735463
1912520611,813286
33237351,959596692
585725732,959596692
635872901,25002819
76692764,237403203
700574470,20179628
314287177,237403203
228448495,237403203
386762731,959596692
2282671658,316471699
30095959,14135426
1556741598,247503994
27359464,237403203
718556490,959596692
994478497,617913650
878357119,959596692
16188476,18737621
2244155251,813286
27688476,76771090
252410156,18137749
30389172,115979444
300424883,15764644
316130208,29442313
409415513,237403203
186563150,995193054
385945256,326813100
512400711,30313925
408019592,15764644
546488925,26344615
788049661,1228149708
2327846125,78671324
434727203,74921459
69925360,237403203
1241439769,73960704
1241439769,73960704
374719047,22669526
374719047,22669526
799501596,14135426
8071902,115733549
16711026,115733549
93111391,115733549
700574470,14135426
14427500,115733549
803459917,115733549
452344217,115733549
342850237,115733549
260055251,115733549
21914708,115733549
14996893,115733549
302796397,246088673
26958749,115733549
152704910,148086041
544528971,115733549
583445613,77062830
300612070,115733549
218331424,26344615
16383235,115733549
1414430605,115733549
41405412,441309907
2342464654,26344615
529736735,1228149708
142142671,18190205
249228966,51228973
2177325674,246088673
380128213,115733549
142142671,954539653
16003300,441309907
33380877,115733549
197871974,115733549
131716882,115733549
500073781,1979039203
2332219627,1228149708
15174190,115733549
16291813,115733549
318663376,65163785
2302459802,248735463
2151483192,88019711
15992293,115733549
270533791,115733549
176199539,115733549
1247685595,237403203
293076183,115733549
1977167562,115733549
1594679162,30313925
41309638,15988753
2267729739,30313925
575760533,30313925
248270337,115733549
138520201,30313925
1438846508,115733549
840111492,1043931564
144996115,115733549
17215069,115733549
1594679162,15963598
30389172,14377605
1928595762,88019711
114873175,115733549
838367846,115733549
155629096,115733549
223286701,813286
155442314,15963598
404336863,331018214
16120963,115733549
558676338,30313925
145450074,115733549
294353964,237403203
373783051,247503994
395965530,115733549
514437527,14695985
113346201,247503994
2263166851,237403203
904780472,25002819
184126208,15963598
111171218,115733549
73285009,115733549
2218531554,115733549
88104586,813286
383602197,247503994
563244796,115733549
352548417,115733549
19087651,115733549
235784026,115733549
129105580,115733549
36458595,15963598
30989204,237403203
20207106,959596692
2238760136,115733549
16886487,115733549
442866662,115733549
204674925,248735463
291839197,115733549
427503842,115733549
19049396,115733549
74896974,23998156
58255150,115733549
31351230,88019711
2275590123,115733549
48599448,115733549
1080602371,115733549
83215242,115733549
372394837,115733549
724241101,115733549
75961558,115733549
2150199724,115733549
108466962,115733549
28589376,115733549
16506805,115733549
26193041,115733549
133011840,115733549
329436810,115733549
52874575,115733549
118576866,115733549
451155981,115733549
31120881,115733549
1918858021,30313925
14222835,43910797
38970795,74035510
17660061,115733549
20698237,115733549
81186186,115733549
92903516,115733549
922298131,115733549
390821631,115733549
2342952398,2214661435
38447938,115733549
22888940,115733549
17474808,115733549
546488925,237403203
31351230,115733549
304256324,115733549
47761076,115733549
632997403,115733549
415729672,115733549
1938138338,25002819
22050995,115733549
88071033,25002819
15871263,115733549
618459683,237403203
541316407,30313925
29342722,115733549
15277487,115733549
49725600,15963598
149543566,15963598
26001717,115733549
871023902,237403203
2279949104,115733549
313139593,115733549
17426310,115733549
16146535,115733549
375764524,193883545
1644677922,25002819
22694007,115733549
1549281516,1979039203
27541276,15963598
275907720,15963598
534466268,15963598
870773630,115733549
255667194,115733549
30559248,221969181
738000362,15963598
30559248,221969181
2244730994,43910797
2327730036,15963598
15523700,115733549
17090087,115733549
562866501,237403203
61677409,115733549
19535737,115733549
16537365,115733549
746085937,959596692
1004954503,115733549
488577695,115733549
165984531,25002819
1188147734,813286
74569209,221792092
744005378,813286
74569209,248735463
744005378,813286
107479374,65163785
744005378,813286
744005378,813286
744005378,813286
744005378,813286
744005378,813286
744005378,813286
1094114329,15963598
124369425,115733549
1152751316,74035510
266143655,74035510
37435750,115733549
1287407196,115733549
1618389679,29442313
235600404,115733549
273842391,115733549
62496151,115733549
352665889,115733549
28064611,813286
1544593885,74035510
26927481,115733549
167266267,115733549
52529193,115733549
16222834,115733549
421358521,113420831
24868543,1228149708
180538911,237403203
15577027,115733549
17426310,15963598
24868543,1228149708
14719976,15774048
186868964,237403203
14719976,115733549
53789703,1228149708
23123541,115733549
37037314,257223459
314357648,115979444
183329212,115733549
53601456,1228149708
2202409009,813286
400718788,115733549
2202409009,813286
2202409009,813286
2202409009,813286
2202409009,813286
2202409009,813286
190466619,115733549
2202409009,813286
2202409009,813286
1507889604,115733549
1544593885,15963598
370564193,15764644
1551105684,115979444
2218531554,15963598
32987362,959596692
81205671,115733549
1628598990,115733549
118844174,115733549
1544593885,30313925
2303404274,2178748327
455483958,115733549
1117875109,554060122
725009083,68956490
222494704,115733549
69179877,115733549
397811354,554060122
1187926153,115733549
1624524618,813286
21608662,2183072912
138520201,15963598
496103433,74035510
423810748,115733549
1573879304,115733549
520088476,115733549
2311475834,326839714
636681092,554060122
14153981,43910797
810145062,115733549
399049596,25002819
604112834,237403203
14862668,318518392
2324397458,813286
117533779,115733549
540930006,25002819
16212188,43910797
19968563,15963598
287545295,355470606
211383153,970207298
2289761933,237403203
21266998,115733549
766672476,115733549
2268440354,76771090
1927397491,15963598
22410117,115733549
849813906,115733549
78151744,113420831
16359486,115733549
339291064,248735463
78151744,113420831
339291064,15764644
788355660,248735463
854622823,25002819
1007660492,248735463
1962925746,959596692
1114886305,115733549
17300548,115733549
124653833,115733549
396160933,115733549
18929250,115733549
18544101,115733549
2284550334,229590612
1002556254,14135426
1514554393,15764644
147874521,237403203
2336212130,88019711
373970722,237403203
958481090,441309907
2317982898,76771090
137191685,25002819
973776144,247503994
26161418,115733549
2319677886,14377605
279651716,115733549
253353588,366299448
33345380,237403203
116003718,148086041
115442249,366299448
208658938,237403203
363306927,813286
2266556515,115733549
145894978,813286
133912207,1482234978
174046229,25002819
2320111519,115979444
52809714,237403203
255374683,237403203
24648219,2178748327
55526951,115733549
79029965,248735463
33913907,25781141
221608103,22406871
428724581,248735463
1189056962,813286
1273303082,25781141
332569543,1228149708
115463976,15446551
115463976,432771620
115463976,15446551
389624304,65163785
615526644,15764644
153080978,14531815
378844127,1437267764
109452261,594863522
275063675,355470606
902228210,542650292
708734835,959596692
57440158,518175317
16569663,15446551
451952434,30313925
197626647,813286
24113994,43910797
451952434,115979444
451952434,14135426
451952434,221792092
24113994,970207298
451952434,248735463
73333278,14450765
30257120,14135426
414342716,1228149708
30257120,2168863034
30257120,232792745
30257120,594863522
30257120,113245242
354072901,221792092
30257120,115979444
30257120,2168863034
30257120,2168863034
30257120,325340909
30257120,75052666
58013308,115733549
315632199,14450765
2197091478,15764644
1301931181,369505837
18337545,222985500
22743501,248735463
2168863034,113245242
29764564,115733549
15976044,14450765
107429408,14450765
286897024,74035510
29032341,115733549
263677606,115733549
49725600,52230962
610331532,74035510
14483675,115733549
385696419,459269265
25703357,113245242
592890754,30313925
1595803782,237403203
17447159,78461452
861859309,248735463
14966033,30313925
272683607,115733549
4478211,30313925
14755761,115733549
861683773,115733549
166719985,115733549
20416504,813286
29741482,508106666
18501948,813286
800748296,14450765
2274180699,248735463
242389948,115733549
479799312,115733549
89541087,813286
1649107110,248735463
1649107110,221792092
1649107110,14135426
1649107110,115979444
492924835,25002819
129005314,237403203
167305932,553871022
193883545,534831016
624269019,337785530
1466311321,1979039203
88241395,14450765
153080978,1278123914
20939926,369769807
913639459,115733549
802363802,115733549
196858804,1228149708
29753405,115733549
515767837,115733549
2148388148,237403203
15614091,115733549
48576323,15963598
803795010,970207298
23503949,115733549
1610850560,874828182
516151239,441309907
286897024,71969051
278880061,959596692
301152687,959596692
30030404,959596692
14194994,115733549
240870634,14450765
22331187,959596692
803795010,14377605
110052712,115733549
181388988,14135426
150314589,14135426
2282753984,959596692
803795010,1254007634
360209216,959596692
27911986,954124423
15768401,65163785
21765244,14695985
31145659,78599720
1036721035,78599720
974909006,959596692
285979899,78599720
2284663332,25781141
211874949,14135426
39296425,959596692
505004143,115733549
979621957,14695985
153418500,78599720
2201531114,14377605
2292921498,860814385
31418681,237403203
739571786,959596692
39246832,76771090
7771842,71969051
2201531114,30313925
14812594,14450765
919261092,19806962
331317907,71969051
161279293,14695985
490550335,65163785
39294154,71969051
31223236,14695985
30091976,71969051
25436926,115733549
1125919046,25002819
708309848,71969051
405376101,71969051
2329263015,813286
23234992,959596692
168755239,65163785
140426315,78599720
556189072,115733549
26006951,78599720
19968563,14450765
534466268,172867574
76009165,813286
234588981,78599720
223023690,172867574
503794853,14450765
1053400364,65163785
370872428,15764644
874942982,25002819
555276065,71969051
163724598,813286
122495400,172867574
514915270,30313925
389069412,14695985
199601800,15764644
493429544,14695985
490550335,15764644
20798202,14695985
302425599,237403203
239025975,14450765
1396223102,959596692
300521467,115733549
239617607,71969051
45618731,459269265
2339725597,237403203
47437966,959596692
204584481,539206290
974909006,959596692
38280483,115733549
36842122,65163785
24492254,115733549
439608838,71969051
1927397491,65163785
1935732793,71969051
16374404,88019711
2274564883,813286
11572112,74035510
312248392,59609288
90613781,59609288
2334476725,237403203
308858531,172867574
2327714071,237403203
1161988002,71969051
23993373,59609288
809484055,2332461674
2203975074,813286
2203975074,813286
285429847,248735463
2191392806,813286
2203975074,813286
78207242,115733549
18543825,115733549
2203975074,813286
211258387,7356562
211258387,369505837
909096770,25002819
2267787642,1228149708
768588614,14450765
26015734,25002819
211258387,1613223313
204584481,172867574
809484055,1979039203
211258387,2329418784
830630166,115733549
2274212853,71969051
211258387,1604366701
239617607,65163785
754135908,65163785
55091786,2329418784
17532393,280950812
723027420,280950812
23033270,280950812
204584481,65163785
287545295,280950812
17532393,65163785
211258387,49697450
211258387,58503762
617619927,31122582
2305703467,237403203
2279935394,1979039203
17685066,43910797
17685066,15686052
17012605,65163785
1006978538,368335643
240973622,115733549
365036442,237403203
361543110,15446551
1537998109,280950812
361543110,15446551
609710531,30313925
1212383960,111635980
2284550334,280950812
2332813112,280950812
2284550334,65163785
577415239,115733549
72076895,71969051
1228651723,30313925
306882366,30313925
36739606,248735463
16439659,65163785
88602886,280950812
1228651723,30313925
1228651723,79838661
2260608533,20179628
1228651723,30313925
2260608533,30313925
25281508,31122582
341694381,65163785
1140059360,78768913
337486422,280950812
106960117,369505837
880929493,959596692
400677538,15446551
314243234,553871022
1722801270,50228468
91734908,14450765
215315648,115979444
43910287,280950812
1873240513,221792092
57524075,65163785
1347225811,20179628
880929493,30313925
1516602132,280950812
281383605,14450765
2323272640,65163785
212070119,18137749
22359566,125057456
970847570,813286
732199152,18314973
1347225811,369505837
950426113,65163785
1347225811,369505837
345297798,813286
493429544,78599720
2287616249,78599720
160176284,78599720
2215259462,18137749
140426315,78599720
102609135,813286
102609135,813286
25393191,43910797
1366778569,915192618
244801695,237403203
251803275,30313925
393561588,237403203
244294644,1228149708
51042556,78599720
144402222,15446551
574286843,237403203
492706997,237403203
365119416,43910797
365119416,24913074
2331328123,115733549
405721647,915192618
31767418,237403203
100325179,915192618
23442852,1228149708
1343059255,248735463
1427076253,30313925
880929493,959596692
251803275,30313925
54068219,115979444
1057170824,385429543
54068219,494583213
542197772,115979444
542197772,14135426
174736766,813286
596426854,115733549
62281595,970207298
134978456,237403203
271309844,20179628
880929493,136766819
1659156038,861388620
2294424796,959596692
109355585,78599720
521966673,25002819
71092963,78599720
36347303,813286
1027737241,813286
308130306,50228468
308130306,50228468
308130306,50228468
447233783,959596692
102434128,813286
36106820,441309907
17721149,78599720
856600147,813286
569659612,237403203
856600147,813286
61171548,1228149708
17648725,25002819
1944667448,162069635
143836243,113420831
20107602,25781141
503826675,970207298
18018468,247503994
2226624403,53503202
498426278,115733549
381308128,25002819
576622567,1228149708
944079756,248735463
17530383,248735463
1663542157,25002819
21786249,30313925
106265345,1228149708
247767430,113420831
23234992,221969181
237699282,26344615
1628535758,1228149708
178173493,18137749
344140315,14450765
49421161,113420831
128553755,1228149708
26771439,813286
328063384,115733549
271505291,15988753
241230333,14695985
1099712634,248735463
334732770,115733549
223669173,14135426
1589233718,315912185
724521750,595515713
2315714022,315912185
1855747045,73960704
724521750,14135426
724521750,30313925
30741989,15446551
167634256,1058717720
167634256,115979444
48100431,65163785
16296169,459269265
177126106,25002819
839626196,459269265
19465345,113420831
222509602,459269265
42657110,459269265
2276883440,459269265
2184583812,459269265
15557891,459269265
196182278,459269265
125632328,43910797
710798709,248735463
2293573987,30313925
48453570,459269265
19127931,459269265
710798709,14135426
1143033284,459269265
299635022,813286
476346351,115733549
404466562,459269265
1450917138,459269265
212763970,459269265
261927509,43910797
474707471,459269265
196347351,28674574
255199869,459269265
2267902987,459269265
406694360,1437267764
1716217832,459269265
91696310,459269265
16798135,78599720
140426315,78599720
351755041,78599720
20825420,78599720
490558553,14266637
20897386,14266637
32919802,78599720
467058615,389858675
26972881,459269265
467058615,389858675
523934035,42716568
2342286946,78599720
1549142425,78599720
16918099,14266637
479599465,43910797
168224278,43910797
1628829222,959596692
2227462662,959596692
117125273,14266637
317788895,115733549
254592252,459269265
22250215,959596692
14423387,459269265
47652744,14266637
196389503,14266637
937599224,959596692
219587171,14266637
620526596,813286
1351004197,959596692
184904349,14266637
252278382,459269265
2158855397,459269265
246082925,78599720
271010565,78599720
504565644,459269265
1927397491,959596692
14119927,15764644
